@relation simple-2d
@attribute att0 numeric
@attribute att1 numeric
@attribute class {0,1,2}
@data
0.363564556807,-0.0147521118046,0
9.2115281247,9.93415966569,1
-0.704252047088,-0.240482536758,0
10.6166208036,9.21251296766,1
12.0396860372,9.34124291606,1
-1.40943173992,1.42298595277,0
19.0023603891,19.1064414538,2
18.0455102278,19.6366197863,2
19.9542124178,20.2997504035,2
10.3677243956,11.0722987645,1
19.6591423859,20.3724094973,2
19.4443073562,20.6498153334,2
-0.165329476517,0.119113982598,0
22.1710430692,19.9494453713,2
12.4445597943,8.71308182652,1
18.8733918481,19.8249729688,2
-0.318684929578,-0.722662193674,0
10.971866834,9.28809648271,1
-1.02785055868,-0.584718211261,0
0.552524313158,-1.1530932618,0
10.1020797487,11.1950561397,1
-0.938152614093,-1.23907156259,0
19.5255096459,20.3818648438,2
18.2498772594,20.5513421548,2
9.47391601921,10.052375931,1
11.9834880545,10.077888028,1
11.2499025107,10.5711487535,1
19.4924277153,19.6455227705,2
0.156998376447,-0.57145535108,0
0.0235045858854,0.553776977863,0
-1.70301277411,0.393710599139,0
0.181672745324,0.274492570746,0
18.0589716445,18.5919739848,2
1.64155218903,-1.43897783447,0
10.4045844144,9.15099049009,1
-0.334077365808,0.00211836468349,0
-1.15460096539,-1.26806905038,0
0.0679123573808,-0.0369828148759,0
1.03272321574,-1.73980379752,0
18.9447120963,20.4334354727,2
10.758249655,10.2380227285,1
9.23818054448,11.6615021287,1
20.4483061776,20.3542273762,2
19.9532805864,19.2491650965,2
-0.731033342585,-1.0227737047,0
10.7108614711,9.18816494793,1
1.181944106,0.391371448422,0
19.4558576371,19.6081134804,2
10.3469912504,10.8741928933,1
19.2558997864,20.3107395546,2
0.471435163732,-1.19097569471,0
0.863064860591,-1.05162785947,0
7.90301372328,10.0236900974,1
10.0436720114,7.63110706872,1
1.0439446555,2.10778515279,0
8.40727886453,7.55832925976,1
18.5378419027,21.022049175,2
19.317168681,20.0469099068,2
9.09751722506,10.7978708863,1
8.15756708004,9.48883398338,1
19.8492077594,18.8606588329,2
-0.886719352485,0.334197930899,0
20.1898726221,20.8191019411,2
0.355838997473,-1.27006347839,0
19.9747064976,19.8217338019,2
11.3370321441,9.75674607621,1
0.581073320621,2.76384407985,0
-0.161136908244,0.889157494073,0
20.1385172039,19.2098998623,2
20.3818295027,19.3480808828,2
10.3520788914,10.6659818403,1
-0.168699112218,0.797876496421,0
0.0361419366841,-2.07497760069,0
9.28525462584,10.8043460416,1
20.8239231847,19.3650070542,2
-0.424466712863,1.11885497214,0
18.4799378001,20.5448108888,2
8.1895703322,9.09669193772,1
18.6989182418,21.5970005941,2
-1.15095306563,0.419059824674,0
10.1645571629,11.659466835,1
10.2327977748,9.5364956591,1
20.8110530618,22.1337760763,2
0.764611296688,-1.18944347085,0
10.262286619,10.2190702097,1
21.0899407482,22.0696233215,2
10.331198188,9.92463210189,1
11.7691005703,10.268200488,1
19.9353624702,18.7950443486,2
9.02715085573,9.25109530136,1
-1.2656005376,1.78797963246,0
0.779214565214,-0.102814294685,0
11.2990825738,10.553184426,1
-0.217199125145,0.331526518352,0
20.7488700674,20.6297932661,2
0.031879973569,1.34318245753,0
19.7708813939,20.1639204054,2
8.62873928604,10.2529584959,1
-0.631585787924,-0.867069779563,0
1.28293324687,0.270337925739,0
20.0052718274,19.8790200507,2
21.8745856258,21.5929462868,2
20.2693063778,18.1512435604,2
-0.200171850621,-0.481310239357,0
22.5779001224,18.9364505348,2
19.2836860454,20.3738614596,2
-0.495833005213,-0.413279072419,0
20.1837116189,19.699772898,2
19.6470006467,20.1273843932,2
10.3364890211,11.0571054344,1
20.2093100839,20.4803082204,2
19.4376345823,18.2164052007,2
-1.4019732815,-0.100918199949,0
21.1246455385,18.1291559053,2
0.725714153122,0.916976283069,0
10.1081642558,9.41071431099,1
9.00382759322,8.56096857955,1
2.02773951382,-1.36531732117,0
10.5342467543,9.19299087041,1
19.3253850402,21.320872773,2
20.3059219474,21.4395545989,2
21.0892701222,21.0113876106,2
19.5533451704,19.3130797983,2
-0.353571526661,-0.0306588649368,0
7.40393760322,10.4756748381,1
19.3841948221,19.0893968024,2
-0.961602240881,1.24560993715,0
0.657585892433,0.200079881552,0
9.37411129353,8.74972918153,1
19.3648450338,19.3189798428,2
19.1767917016,19.8345193947,2
11.4018421987,11.2408449753,1
-0.683789822431,1.05720333121,0
-1.33796840195,-0.0413865396149,0
-0.248432054381,-0.617706647997,0
9.92473871276,9.70294191824,1
10.4801033635,9.24128709248,1
8.42482063738,9.84001634383,1
-0.414504843532,-1.42579473344,0
19.9105139127,20.5019653184,2
-0.479324003575,-0.299016292966,0
11.1916553459,9.87263461588,1
20.1757388189,19.2234136444,2
10.2826837861,9.20784743732,1
10.4883608129,10.5868386021,1
21.3576967384,19.8343883478,2
-0.586464621758,0.240252654595,0
19.6543519432,21.3131696205,2
-0.474020890126,-0.0566957164909,0
-0.3978402282,0.337437653614,0
1.45992748159,1.01540545781,0
9.83190474225,9.26007881372,1
10.1719642547,9.15985098071,1
-0.92625431353,2.00784295078,0
9.88398271455,9.30914178564,1
8.47628921369,10.1548703653,1
18.6807845424,20.050570752,2
-0.360156570869,-0.458240389337,0
10.7577097292,9.36339498724,1
2.12369188859,0.122273434259,0
19.9161770432,19.6025279392,2
-0.157099136847,-0.740469022781,0
11.7007695057,10.3533910559,1
8.73056814091,9.73767614482,1
-0.0253489020628,-0.287552449284,0
10.0267579252,9.07776174608,1
0.0289444984011,2.10407736663,0
20.5384643382,20.4719653641,2
10.6705693906,10.1491613231,1
0.19346423382,-0.496744937865,0
1.67262680845,-0.54079980765,0
19.8362344603,20.5067432902,2
0.704228225462,0.523507967894,0
9.02665778677,10.8183481023,1
9.45625960954,10.6754553437,1
0.527046450955,0.711112399365,0
10.3429693803,9.75612402227,1
10.4695494269,10.4922331098,1
9.8175580156,10.0174666751,1
9.65878311633,11.3120365067,1
20.1203117835,21.2025879645,2
10.999591915,10.7787187665,1
8.11077723016,8.41382524976,1
0.496142926248,0.796594866665,0
0.536783824903,-0.743830367936,0
-0.560092945877,0.164954557033,0
11.9845899032,9.88171811491,1
19.7889966522,19.6421629671,2
8.32020851509,10.8124230007,1
12.5476917025,9.96108767597,1
-0.226632293677,-0.923830720177,0
20.8925588622,19.3785068795,2
0.503591759111,0.285295684782,0
0.464392325051,-3.56351666062,0
20.1237675403,19.3456831008,2
9.44464514379,9.49808222115,1
-0.40064420206,-1.13706153821,0
0.0630845389573,-0.284440683926,0
-1.71931666793,-0.0295609027531,0
10.5121705277,8.85797974366,1
10.1885306286,10.9889637831,1
0.288581322343,-0.542579516907,0
9.83936017048,11.0771702093,1
-0.121728408667,2.36576862884,0
11.0389554757,10.981271848,1
0.448509742512,-0.0595319647044,0
-0.501268132752,-0.698128978969,0
1.08771373652,0.438801263034,0
9.39201643883,10.8664529018,1
-1.55334233943,-0.31929780182,0
20.0316820524,20.6768147022,2
1.90877965809,0.155923261453,0
19.3640288215,19.3076947658,2
18.2172243064,22.0209942254,2
10.6931185215,9.75463950315,1
10.0026980464,8.86466013115,1
19.0400945417,19.1925694619,2
7.88040301768,7.80307826001,1
19.8827169329,18.9560728612,2
10.0878328992,9.24967280018,1
19.2632761062,20.7059179864,2
20.3131499984,20.4105880918,2
1.32110561547,0.152630552205,0
9.59571203446,9.00339817029,1
-1.40708454574,0.126781186327,0
20.7208658262,21.2959189349,2
19.5900910963,20.4341984253,2
20.5622428996,19.2626366666,2
9.1549192662,9.71856109202,1
10.7515034769,8.12781638873,1
9.76897643362,9.66107071776,1
9.54744233368,10.3938001271,1
8.25580649051,10.0552190182,1
8.63498284572,9.57873431726,1
18.4887811906,18.5621519257,2
11.6994589306,11.2828372247,1
19.7312412935,21.0343995319,2
0.0037598477955,-1.26899425607,0
9.62180473733,9.94453123312,1
-0.684128328767,0.599962085982,0
20.3412055583,22.1057837263,2
1.09125985922,-0.489022058274,0
20.2010931296,20.3861767521,2
-0.276646127277,1.92453332002,0
8.17706751217,10.2153759266,1
19.1468310643,21.1204380966,2
10.4334733934,9.94994081029,1
0.702562224002,-0.850346271655,0
12.3889139346,10.6686243089,1
-0.71302395663,-2.22611762098,0
9.24695871754,9.65977413024,1
-0.572302350745,1.1055869628,0
10.8140069361,9.95025769413,1
8.88934716958,9.56575550335,1
-0.490483591479,-0.374436600193,0
9.07076997482,10.1909153205,1
0.26172483968,-0.2427712711,0
10.9315457528,10.3275323312,1
9.18128739555,10.1627022112,1
19.0920534201,20.9564336214,2
21.4036880569,18.5205753181,2
9.36067449476,10.9697981608,1
20.9377871564,20.8392407532,2
19.454830532,18.1292968747,2
0.767368735752,0.98491984191,0
-0.000220898301599,1.05011369378,0
-1.74213763059,-0.0944348077414,0
20.334125987,20.4752195696,2
10.3644839042,8.48515334278,1
10.0309509795,9.09426924505,1
9.35666676383,9.28462911337,1
9.18960117624,9.28958589716,1
10.4583416207,10.5679619039,1
11.8415104705,9.54171876526,1
9.79963770399,10.5456699951,1
10.3186160154,11.3970387291,1
20.0246001678,20.4541326557,2
20.6611004434,18.1953669324,2
19.1787999503,17.8781083154,2
10.0208567368,10.599339905,1
0.450001300695,0.515479530794,0
-0.275773728656,0.500482900154,0
10.8896634155,11.1341571652,1
21.4580106577,19.8393013368,2
0.680656004381,-1.81849899039,0
8.40750684701,10.2923665382,1
21.796761977,19.3157063419,2
-0.387886231967,-0.087106969964,0
22.4786807151,19.1482545906,2
22.3048647534,20.7401407587,2
-0.259843694363,-0.312442177156,0
20.296983058,19.9983199002,2
-0.354508708069,-0.104761123067,0
19.67864723,19.4615412848,2
20.5703099005,20.3916856707,2
0.322739561885,-0.377149425612,0
10.4257406106,9.86995256781,1
0.713840771195,0.133370962194,0
8.9319023167,10.0215276796,1
0.34075268513,-0.198074959624,0
-0.21754548049,2.6377912107,0
9.95825448674,8.00566435659,1
19.5876100229,17.8684780544,2
9.41906487161,11.0627364667,1
10.8353271396,8.09147691578,1
19.6398989531,21.4951671333,2
0.291205359743,0.566533696354,0
9.48645090523,8.92607894008,1
0.270835848827,1.39198619345,0
11.3937631763,10.0612165204,1
0.36201819567,0.572592191043,0
11.613334922,8.10228937175,1
12.1225899596,10.0203055207,1
17.9803478533,19.0877031239,2
19.6318253808,20.0201185082,2
20.1817089483,19.2324510582,2
19.5247478869,19.8897040664,2
20.2085127451,20.4293861557,2
9.63343956783,10.0679105862,1
10.2889893876,11.5663334139,1
11.2921182237,12.4181405792,1
11.065501502,9.7715663869,1
0.83756621245,0.514144713389,0
10.2970484292,10.8718652175,1
20.0233610517,21.083019808,2
11.0540450912,9.01912312327,1
-1.00256267071,1.20734820325,0
7.74878693471,8.87389981401,1
0.445852506261,-1.41035075768,0
20.2057204624,20.2128301397,2
0.841008794931,-1.44581007704,0
-0.781105283625,-0.468017666337,0
0.363177347544,1.89367982555,0
9.92191020091,9.47268775938,1
-0.0505396895488,-0.364009956307,0
20.7058803309,17.3872090959,2
11.6288558181,9.6225624554,1
0.513082144467,-0.546416280274,0
1.86380106213,-1.71227392447,0
18.9714488599,19.5754032563,2
17.7816193871,19.0324942498,2
1.57274274576,-0.104651574848,0
21.0406989528,19.6104317943,2
10.302010747,9.51033835976,1
0.139683274031,-0.223018981882,0
0.386253689189,0.822775373765,0
8.75997294292,9.22349097392,1
20.2486724505,20.407734302,2
9.58240262483,9.97457628639,1
9.5097559562,10.8762306632,1
8.41779200157,8.37980978516,1
19.2149257152,20.7400888615,2
11.5713959842,8.59409292761,1
20.2711315625,19.7595608112,2
0.607862186209,-1.08009648316,0
19.828222675,20.9526949613,2
-2.12362024909,-0.333502440433,0
-1.39205407749,1.15392224061,0
18.2291280418,18.432283264,2
9.01501976638,8.96382260029,1
1.91075942728,0.787964683138,0
9.65035898022,10.0271348753,1
0.177386719385,0.983512729343,0
10.8795335049,10.2990687378,1
20.4101694508,20.707859439,2
19.8091420899,18.4153412516,2
11.1785050617,9.63970205745,1
18.3953518866,20.1187148563,2
-0.53485726372,-0.0215978466467,0
10.9894190891,9.78045459398,1
0.170296895326,-1.75170594779,0
-0.720588733365,0.887162940308,0
20.2914954295,19.7758409837,2
19.0456128607,20.0518365978,2
8.53777493807,11.850810169,1
20.6543699003,22.0953445277,2
20.9631778854,21.2147843798,2
0.628775826538,0.186494348773,0
9.26229894744,10.6509044595,1
20.6312699899,19.9128570724,2
20.6142266117,19.7614332395,2
9.3710490252,10.2685148227,1
1.03380073256,-2.40045363381,0
0.274778837052,0.237349764509,0
10.3448579057,8.74532616957,1
8.92502473401,11.4482691252,1
19.5855929376,20.8533092405,2
0.700907730916,0.984188070722,0
-0.148741849333,-0.0453704119593,0
19.4410255604,19.8166790416,2
0.565738306063,1.54565880463,0
19.9212407405,19.8424190762,2
19.0216736849,20.8773320649,2
21.2111162881,19.8238786689,2
1.0576331832,-0.791488809478,0
-0.212145803986,-1.19356418227,0
0.124712953768,-0.322794805608,0
1.15003572472,0.991946022343,0
0.121171805332,0.298983935542,0
19.9847138739,18.430986367,2
10.4474737237,9.44329901743,1
21.6361783276,19.45589173,2
0.164529542932,-0.430095690876,0
21.4965293614,19.4007495177,2
1.02135565899,1.70965609498,0
21.0410667133,20.1194437213,2
20.9117144921,21.1908243176,2
10.6151354584,9.87860538899,1
10.0365800421,10.1602242644,1
20.942437804,20.6334358361,2
12.2035145563,9.70117154268,1
18.9095668198,18.4917107403,2
18.5123393921,21.5167183269,2
0.755688842849,0.0102814571553,0
-0.485752744283,0.387674455778,0
19.1051324773,20.3066299861,2
9.75731206636,11.106949846,1
0.307968855216,-0.208498763106,0
9.64359079276,8.13743134657,1
19.7175098365,21.5872692341,2
19.9590937443,21.8369817457,2
20.7622380342,21.836430731,2
1.48916642629,0.221296575035,0
1.38458016084,-0.286425413936,0
19.5696899061,20.0933201711,2
0.239555995004,0.151226629294,0
10.4134509638,10.2044519673,1
1.43270696843,-0.312651896092,0
21.4128619856,21.3217173879,2
0.859588413717,-0.636523504417,0
0.131395367226,0.434437185102,0
0.875475504274,-1.71071532403,0
19.010949565,20.7750320505,2
-0.31956139984,-0.619993087721,0
19.6807094064,20.9485342487,2
10.423814684,9.04431648441,1
19.7188291977,21.0973775691,2
20.8379682623,21.8300091138,2
21.2090252257,20.2139230334,2
9.50139343346,10.6836028226,1
0.500069585028,1.95110323654,0
19.7857915915,19.2753176669,2
20.9081568048,17.5759965484,2
9.82460725891,9.56657374316,1
-0.755862175623,-0.881111732648,0
1.12638582214,0.247111716158,0
20.1560775318,20.4136135658,2
19.2501949965,19.7322669957,2
9.44371993878,10.2721639657,1
-0.896904170698,-1.72439307899,0
-0.563890240411,-1.52217955682,0
9.87529632023,10.9540316671,1
-1.53089210839,0.801888214216,0
0.523546018064,0.821517308999,0
19.3326687177,20.3419136877,2
8.11049563553,8.27814860219,1
21.2738040486,20.0616405279,2
10.191700301,10.0290165532,1
9.70261542899,11.6389623145,1
-1.43657393677,0.210717052506,0
20.716507912,20.6155663231,2
9.14744136198,12.7103620617,1
10.5028100278,9.64557756067,1
20.357786959,19.1233228393,2
0.39932543698,0.668488169206,0
9.55300951819,8.88302161406,1
9.78020650426,10.2002479608,1
21.2091358085,20.5397854765,2
19.6717773986,20.9170876092,2
19.4109774877,20.457947162,2
-0.70449292553,1.73031551951,0
10.8649983085,9.79513866792,1
-0.83884292142,0.55392125144,0
19.1763586148,20.3120285635,2
0.58559931093,0.352800560108,0
20.3659867011,19.2975683977,2
21.231065034,19.7242540284,2
1.22457435513,-1.28110827514,0
-1.24765292305,0.249455215152,0
18.953989527,20.3936727661,2
11.3460983257,10.6268204811,1
20.6579779477,20.5557337885,2
0.989414847286,1.38864738163,0
20.5719097122,19.766055959,2
21.1376768205,19.8826789433,2
19.9280334233,21.399051324,2
-1.07136867146,-0.0484605025524,0
11.7316301951,9.2944801551,1
9.96447008493,9.04008501629,1
8.40511435477,8.88992326833,1
19.614149648,20.557666164,2
-0.320203882241,-0.916198861267,0
20.9601058213,21.929875414,2
20.1533067933,19.0183747464,2
9.26430721485,9.03653621723,1
19.346370268,20.7783528203,2
9.09326242246,10.4323266506,1
-0.588226728289,0.0259417135241,0
9.34679619001,8.68003409748,1
0.821047956108,2.09780078077,0
18.8992030199,21.5648503479,2
19.954891369,20.3387287329,2
1.85039780161,-0.333350426749,0
19.9714107004,19.4943718631,2
19.9986866111,19.2386175593,2
-0.807038308473,-0.342010781879,0
9.15449975897,12.6429226847,1
10.0180551097,10.0227983997,1
-0.593356394976,-0.17028851233,0
-1.37183787312,-0.266417892642,0
18.9861982126,21.3736536584,2
19.8384660593,21.8177266046,2
10.7120509492,9.42066334278,1
10.5218485421,8.03073712595,1
19.5121854275,20.2211238673,2
12.05428953,7.46811668661,1
9.7643698707,11.4915332827,1
1.10435156986,-0.431549515516,0
9.60626683382,9.35894022589,1
0.413405276424,0.717576932588,0
10.3096639859,9.55115131965,1
10.10374934,10.1154322257,1
-0.278367461593,0.0367862586307,0
21.133379098,21.0229341905,2
-1.21962569517,-0.723948916756,0
10.7007847957,10.881140523,1
1.56751414346,-0.624229632791,0
0.440266391669,0.688971856327,0
19.6515190317,20.3013504438,2
11.4663513759,10.3536221825,1
20.774945087,20.1811067076,2
21.9680228784,22.0713403994,2
8.41386369671,9.52761912446,1
21.2103988203,21.7304250791,2
1.36822026223,0.891625117527,0
9.71433788987,10.2499712361,1
10.0072646431,11.8300122162,1
18.9720741282,18.1292155744,2
18.796064159,18.9231472911,2
10.4591377032,10.6562382063,1
19.051131703,19.5313483086,2
18.3947184804,21.4879426065,2
-0.136794833261,0.0182891913492,0
1.71198701299,-0.624589479302,0
1.32115819213,-1.54690555323,0
0.631979445809,0.0395126866934,0
9.32968188862,10.5523345699,1
0.288376847715,-1.05153893757,0
9.69213325408,9.03811546436,1
19.2398306886,19.9297429298,2
9.34948754087,10.8973140269,1
8.67557528136,10.220522498,1
8.71418956641,9.36178994245,1
18.9500013151,20.2546166807,2
-0.0713092096311,-1.31933908665,0
11.6117222925,10.5667304418,1
9.66625522934,9.85449163983,1
19.9101955444,19.1634506742,2
-0.548242449187,-0.144619508369,0
-0.845290389566,0.415100558382,0
20.4955695136,21.3264803625,2
19.3083715328,19.4508732425,2
9.15935065602,10.0106857825,1
0.953324128112,-2.02125482019,0
19.9450480719,19.2411608762,2
1.1768124501,-0.524336102632,0
-0.611281674796,0.102035112292,0
10.0537766881,9.78066246131,1
21.4089720264,22.1183334604,2
19.3344854078,19.7943199291,2
1.31815155418,-0.469305284706,0
20.0125643194,20.0926333448,2
20.7629206807,20.5151203808,2
0.675554085122,-1.81702722659,0
21.7074137528,19.389023013,2
10.4315681265,11.6137850972,1
0.0991120169491,-0.363089906437,0
8.71910472866,10.3246098059,1
11.1222678661,12.0118420191,1
19.1327747587,20.3233160031,2
0.171602381986,0.982817829243,0
12.3375984822,9.21828256232,1
18.8445917204,19.1378861093,2
0.0156963721144,-2.24268495419,0
-0.0500496924098,0.743952846165,0
9.67479355791,10.3153589235,1
10.6854480775,10.3478283868,1
19.589012522,20.1722557334,2
1.71142599701,1.43538708625,0
0.332506622162,0.528944408856,0
-1.06898878348,-0.511881309127,0
9.93885234448,11.8560568664,1
0.0798423130086,-0.399964580697,0
20.2523058766,18.8890750942,2
-1.72405020354,0.0899015732727,0
-0.952803021581,1.47099657951,0
10.0654385393,9.57852916669,1
10.3125362925,10.4542531852,1
0.816593926548,-0.0819470518267,0
0.411204020707,0.890764956173,0
18.0210045127,21.5102550011,2
20.2860169433,22.1038829016,2
20.0751312455,20.9958228752,2
10.6708259593,10.0633834266,1
19.8903005416,19.6416623097,2
20.238459188,21.7988733007,2
9.2421494005,11.0159978401,1
0.81612723336,1.8935344676,0
20.5803067123,18.8929577856,2
19.9307509816,19.8321771877,2
9.00159350448,7.72419339745,1
1.27239507855,-1.44956660886,0
9.87205105788,9.63068938009,1
-1.12052099399,0.0482642069257,0
-0.524627345928,0.0718780393704,0
-1.81555769243,-0.910123845695,0
20.5807171575,20.0269151694,2
20.7493338372,18.9102395747,2
19.5213264508,19.5810746378,2
9.12018695129,10.1118204778,1
1.56954806458,1.42773177107,0
11.5716609972,10.8839555741,1
-2.39750397614,1.54102998328,0
9.95773166167,9.60872979916,1
11.3054873137,11.2821032898,1
19.4722333097,19.5366070093,2
-0.682883996449,0.436257604341,0
10.8806401486,8.52743344807,1
22.5255292125,20.5780726222,2
19.6961350972,18.7595975175,2
9.72164572028,8.96318133606,1
11.719957053,8.92250044988,1
11.872419526,9.56852626017,1
21.7625684076,19.9143269835,2
9.32928667168,10.2597174737,1
-0.450765103136,0.749163805919,0
0.952478345109,0.988137582593,0
10.2586704645,11.487743332,1
19.8861197002,20.4579966415,2
19.814741423,18.1025792521,2
9.72204061422,9.94783470837,1
21.165535838,20.6638579616,2
0.40545341157,0.28909194098,0
0.226962541871,-1.15265910925,0
9.93418924536,8.1561347913,1
-0.183108540179,1.05896918757,0
0.247792199749,-0.89715678444,0
0.585084279502,-0.174298152752,0
9.38660259785,9.28823636869,1
0.797435419428,-0.379810784047,0
0.502925517671,-0.631398778379,0
1.38299724885,-0.0224608735114,0
20.4850111487,19.8291062836,2
19.0158237742,20.442601943,2
9.37084254758,11.1776671264,1
20.8440837951,21.1763465818,2
0.841674712996,2.39096051546,0
1.79233919665,-1.31271270659,0
0.19342137647,0.553438910957,0
9.89292666567,9.75789331494,1
20.5973709183,18.3885983321,2
19.9963341667,20.7647054844,2
10.9323529323,11.7430524279,1
19.6319148521,23.1096353504,2
-0.859668299982,0.225985486734,0
9.83628880343,10.6895231988,1
8.91155792633,7.82108043771,1
9.81115365212,10.2111270803,1
-0.998055658772,0.191169912823,0
10.9551299189,8.8194471138,1
10.000587338,9.53596826818,1
21.6083188152,19.7807907623,2
11.0015556292,9.9025785096,1
-0.383364580151,-0.781816088073,0
9.65681596607,10.4872101346,1
-0.427826109972,1.49856995514,0
17.8555484642,21.0237224503,2
21.1547169381,20.6742820608,2
20.2067040451,19.303506378,2
20.8750882115,19.1805100451,2
-0.951520941232,-0.127130456076,0
0.0619884505218,-1.02751567322,0
19.3263450841,21.1818184841,2
19.1799803884,19.0141956955,2
19.6832316549,20.9228132081,2
20.0840444688,21.3280163476,2
11.395892327,9.1550285782,1
19.083889714,20.3950830586,2
20.9198613266,21.0662276712,2
19.9230774261,20.7988644362,2
0.863717291685,-0.122091574848,0
9.39263488801,10.047479448,1
19.190622443,19.3673140786,2
10.3536836012,9.59168923789,1
1.40617613949,-1.24969677279,0
18.7398086696,21.5802851799,2
20.0706343837,19.5254628895,2
20.70660094,19.1071553363,2
11.6306588707,12.2290052707,1
10.0800997455,8.66058887923,1
0.0470716353257,0.394844209327,0
-0.0726083139627,-0.550602923563,0
9.27258561823,9.75412465961,1
18.9683611313,21.0913469525,2
0.313013128981,0.866520712168,0
10.7648091404,10.0066204353,1
20.3443234994,19.3529058494,2
10.6809960077,9.29628238941,1
20.6143575684,23.125635149,2
18.6747822073,21.2768325746,2
9.90797029502,8.58859441654,1
19.8166066946,21.7143232374,2
0.0235576103926,-0.660229502044,0
10.7436871198,10.6167126197,1
22.3646975493,18.1385759857,2
18.4984142493,19.6310748905,2
8.58324255328,10.8635280075,1
20.649498689,20.6204354756,2
18.6549833379,19.1393917883,2
19.3767926209,20.9777184315,2
17.9196777398,19.9618699235,2
9.63504502149,9.58271542481,1
-1.19552374167,-0.591862973147,0
9.25853051057,8.5294385268,1
0.555877426386,-0.681881305491,0
